Label,Temperature [°C],NaOH Concentration [mM],Mg++ Concentration [mM],Seed Volume Fraction [m^3 mineral/m^3 medium],Carbonation_Percentage,Reaction_Rate
Run_7581,100.0,500.0,450.0,1e-06,98.68375761854892,4.440558171648937
Run_7582,100.0,500.0,450.0,1e-05,98.68287516099386,4.440468891907285
Run_7583,100.0,500.0,450.0,0.0001,98.67399338912034,4.4400263155153885
Run_7584,100.0,500.0,450.0,0.0032,98.3680747700367,4.426394811517726
Run_7585,100.0,500.0,550.0,1e-10,89.91508374858502,4.945065809163995
Run_7586,100.0,500.0,550.0,1e-09,89.91508441711349,4.94506265307462
Run_7587,100.0,500.0,550.0,1e-08,89.91508441711349,4.945095050103167
Run_7588,100.0,500.0,550.0,1e-07,89.91507773182896,4.945083558003745
Run_7589,100.0,500.0,550.0,1e-06,89.91499082313035,4.9451384255339095
Run_7590,100.0,500.0,550.0,1e-05,89.91418190370489,4.945020826271945
Run_7591,100.0,500.0,550.0,0.0001,89.90609270945029,4.944664609946325
Run_7592,100.0,500.0,550.0,0.0032,89.62735645717592,4.929336890367603
Run_7593,100.0,500.0,660.0,1e-10,83.20160193621828,5.490980885206376
Run_7594,100.0,500.0,660.0,1e-09,83.20160249332531,5.490988759346594
Run_7595,100.0,500.0,660.0,1e-08,83.20160249332531,5.491020265549571
Run_7596,100.0,500.0,660.0,1e-07,83.20159692225491,5.491008986712813
Run_7597,100.0,500.0,660.0,1e-06,83.20151892726898,5.491065251921095
Run_7598,100.0,500.0,660.0,1e-05,83.20077240383226,5.490973903010771
Run_7599,100.0,500.0,660.0,0.0001,83.19328488518335,5.490564856113267
Run_7600,100.0,500.0,660.0,0.0032,82.93536103779631,5.4735628940457675
Run_7601,100.0,600.0,32.0,1e-10,98.69984982955754,0.315832529638082
Run_7602,100.0,600.0,32.0,1e-09,98.69984982955755,0.3158341905732525
Run_7603,100.0,600.0,32.0,1e-08,98.69984868052425,0.31583662963032183
Run_7604,100.0,600.0,32.0,1e-07,98.69983948825805,0.3158374280429005
Run_7605,100.0,600.0,32.0,1e-06,98.69975101269593,0.3158376115067874
Run_7606,100.0,600.0,32.0,1e-05,98.69886280997449,0.3158354322265527
Run_7607,100.0,600.0,32.0,0.0001,98.68997963372698,0.31580720312083227
Run_7608,100.0,600.0,32.0,0.0032,98.38400930814598,0.31482868037169015
Run_7609,100.0,600.0,80.0,1e-10,98.70156763430657,0.789602747945881
Run_7610,100.0,600.0,80.0,1e-09,98.7015676343066,0.7896050091885539
Run_7611,100.0,600.0,80.0,1e-08,98.7015676343066,0.789607819178443
Run_7612,100.0,600.0,80.0,1e-07,98.70155844204038,0.7896094762884756
Run_7613,100.0,600.0,80.0,1e-06,98.70147111551148,0.7896097667718752
Run_7614,100.0,600.0,80.0,1e-05,98.70058406182332,0.7896031686618443
Run_7615,100.0,600.0,80.0,0.0001,98.69169973654259,0.7895325160413625
Run_7616,100.0,600.0,80.0,0.0032,98.38572596386166,0.7870855669024482
Run_7617,100.0,600.0,160.0,1e-10,98.70213295867887,1.5792167921150295
Run_7618,100.0,600.0,160.0,1e-09,98.70213295867885,1.5792224285346206
Run_7619,100.0,600.0,160.0,1e-08,98.70213295867887,1.5792256916801317
Run_7620,100.0,600.0,160.0,1e-07,98.70212376641268,1.5792276137449037
Run_7621,100.0,600.0,160.0,1e-06,98.70203414181724,1.5792282797116044
Run_7622,100.0,600.0,160.0,1e-05,98.7011470881291,1.579215365814987
Run_7623,100.0,600.0,160.0,0.0001,98.69226276284832,1.579073271246802
Run_7624,100.0,600.0,160.0,0.0032,98.38628669210088,1.5741794141360006
Run_7625,100.0,600.0,250.0,1e-10,98.70233335008226,2.467531026074726
Run_7626,100.0,600.0,250.0,1e-09,98.70233187931966,2.4675395805911924
Run_7627,100.0,600.0,250.0,1e-08,98.70233187931966,2.467544422517954
Run_7628,100.0,600.0,250.0,1e-07,98.70232305474411,2.467546608242614
Run_7629,100.0,600.0,250.0,1e-06,98.702233338226,2.467547708432051
Run_7630,100.0,600.0,250.0,1e-05,98.70134499762061,2.4675271247278516
Run_7631,100.0,600.0,250.0,0.0001,98.69246306232901,2.4673066082355692
Run_7632,100.0,600.0,250.0,0.0032,98.3864856127417,2.459658402025246
Run_7633,100.0,600.0,300.0,1e-10,98.70238972931527,2.9610374791582066
Run_7634,100.0,600.0,300.0,1e-09,98.70238972931527,2.961047574910447
Run_7635,100.0,600.0,300.0,1e-08,98.70238972931529,2.9610524403535163
Run_7636,100.0,600.0,300.0,1e-07,98.70237992423132,2.961056966061432
Run_7637,100.0,600.0,300.0,1e-06,98.70229167847582,2.96105675987368
Run_7638,100.0,600.0,300.0,1e-05,98.7014030927433,2.9610318106811246
Run_7639,100.0,600.0,300.0,0.0001,98.69251968668912,2.9607676774089633
Run_7640,100.0,600.0,300.0,0.0032,98.38654101146626,2.9515912643434463
Run_7641,100.0,600.0,350.0,1e-10,98.7024300001957,3.4545434452060584
Run_7642,100.0,600.0,350.0,1e-09,98.7024300001957,3.4545538247366183
Run_7643,100.0,600.0,350.0,1e-08,98.702428949651,3.4545609805403124
Run_7644,100.0,600.0,350.0,1e-07,98.70242054529332,3.4545637897063926
Run_7645,100.0,600.0,350.0,1e-06,98.70233124899313,3.454563516632318
Run_7646,100.0,600.0,350.0,1e-05,98.70144353871454,3.454534527279402
Run_7647,100.0,600.0,350.0,0.0001,98.69256013266036,3.454225213607385
Run_7648,100.0,600.0,350.0,0.0032,98.38657953143887,3.4435207777873833
Run_7649,100.0,600.0,400.0,1e-10,98.70245376876994,3.9480429302565154
Run_7650,100.0,600.0,400.0,1e-09,98.70245468799658,3.9480541422302853
Run_7651,100.0,600.0,400.0,1e-08,98.70245468799655,3.948063959613019
Run_7652,100.0,600.0,400.0,1e-07,98.70244549573037,3.9480665254318588
Run_7653,100.0,600.0,400.0,1e-06,98.70236276533458,3.9480670522325787
Run_7654,100.0,600.0,400.0,1e-05,98.70147111551333,3.9480321419779205
Run_7655,100.0,600.0,400.0,0.0001,98.69259138636565,3.947684563298109
Run_7656,100.0,600.0,400.0,0.0032,98.38660842141857,3.9354481152058485
Run_7657,100.0,600.0,450.0,1e-10,98.70247634089024,4.441546734876391
Run_7658,100.0,600.0,450.0,1e-09,98.70247715798057,4.441560831644407
Run_7659,100.0,600.0,450.0,1e-08,98.70246898707727,4.441569894546506
Run_7660,100.0,600.0,450.0,1e-07,98.70246081617398,4.441570738286391
Run_7661,100.0,600.0,450.0,1e-06,98.70237093623783,4.44157298067091
Run_7662,100.0,600.0,450.0,1e-05,98.70148847868279,4.44153237324406
Run_7663,100.0,600.0,450.0,0.0001,98.69260670680927,4.44113503242068
Run_7664,100.0,600.0,450.0,0.0032,98.38662272049928,4.427376544721592
Run_7665,100.0,600.0,550.0,1e-10,98.69980831812414,5.4282822420463415
Run_7666,100.0,600.0,550.0,1e-09,98.6998089866526,5.428305387312473
Run_7667,100.0,600.0,550.0,1e-08,98.6998089866526,5.428291024542233
Run_7668,100.0,600.0,550.0,1e-07,98.69980230136808,5.428327659877187
Run_7669,100.0,600.0,550.0,1e-06,98.69971539266949,5.428277452683171
Run_7670,100.0,600.0,550.0,1e-05,98.6988262498299,5.428272386574488
Run_7671,100.0,600.0,550.0,0.0001,98.68994150671887,5.427744588523913
Run_7672,100.0,600.0,550.0,0.0032,98.38396940535911,5.410932181222783
Run_7673,100.0,600.0,660.0,1e-10,90.77724934814574,5.990993678353645
Run_7674,100.0,600.0,660.0,1e-09,90.77724990525279,5.990917636138099
Run_7675,100.0,600.0,660.0,1e-08,90.77724990525276,5.99095424992201
Run_7676,100.0,600.0,660.0,1e-07,90.77723876311194,5.990929221563834
Run_7677,100.0,600.0,660.0,1e-06,90.77715519705558,5.991054762982842
Run_7678,100.0,600.0,660.0,1e-05,90.7763418207738,5.99092673363233
Run_7679,100.0,600.0,660.0,0.0001,90.76816906046284,5.9902842205915015
Run_7680,100.0,600.0,660.0,0.0032,90.4867631512416,5.971787298857701
Run_7681,100.0,800.0,32.0,1e-10,98.7000509103806,0.31583324101669896
Run_7682,100.0,800.0,32.0,1e-09,98.70005091038063,0.31583516690566343
Run_7683,100.0,800.0,32.0,1e-08,98.70004976134733,0.31583716703540426
Run_7684,100.0,800.0,32.0,1e-07,98.70004056908115,0.31583795551608845
Run_7685,100.0,800.0,32.0,1e-06,98.69995209351897,0.3158386443166032
Run_7686,100.0,800.0,32.0,1e-05,98.69906389079756,0.31583606518177654
Run_7687,100.0,800.0,32.0,0.0001,98.69018071455005,0.31580761802854246
Run_7688,100.0,800.0,32.0,0.0032,98.38421613413531,0.31482940260067876
Run_7689,100.0,800.0,80.0,1e-10,98.70165036470236,0.7896035557767188
Run_7690,100.0,800.0,80.0,1e-09,98.70165036470236,0.7896061922789379
Run_7691,100.0,800.0,80.0,1e-08,98.70165036470236,0.7896083093973199
Run_7692,100.0,800.0,80.0,1e-07,98.70164117243618,0.7896102441654878
Run_7693,100.0,800.0,80.0,1e-06,98.70154924977417,0.7896101776316001
Run_7694,100.0,800.0,80.0,1e-05,98.70066219608603,0.789604029975924
Run_7695,100.0,800.0,80.0,0.0001,98.69177787080524,0.7895332992421124
Run_7696,100.0,800.0,80.0,0.0032,98.38580409812437,0.7870862331519732
Run_7697,100.0,800.0,160.0,1e-10,98.70217662194332,1.5792179892732148
Run_7698,100.0,800.0,160.0,1e-09,98.70217662194332,1.5792239176321075
Run_7699,100.0,800.0,160.0,1e-08,98.70217432387676,1.579226964077201
Run_7700,100.0,800.0,160.0,1e-07,98.70216513161056,1.5792291275918329
Run_7701,100.0,800.0,160.0,1e-06,98.70207780508167,1.5792296548620723
Run_7702,100.0,800.0,160.0,1e-05,98.70118845332698,1.5792165983688806
Run_7703,100.0,800.0,160.0,0.0001,98.69230642611275,1.5790743786793136
Run_7704,100.0,800.0,160.0,0.0032,98.38632805729877,1.5741803933111507
Run_7705,100.0,800.0,250.0,1e-10,98.70236276533412,2.4675337598812654
Run_7706,100.0,800.0,250.0,1e-09,98.7023627653341,2.467542362656987
Run_7707,100.0,800.0,250.0,1e-08,98.70236129457149,2.467546709603065
Run_7708,100.0,800.0,250.0,1e-07,98.70235246999594,2.4675489345158472
Run_7709,100.0,800.0,250.0,1e-06,98.70226422424044,2.4675498746668656
Run_7710,100.0,800.0,250.0,1e-05,98.70137588363504,2.4675287523167517
Run_7711,100.0,800.0,250.0,0.0001,98.69249247758086,2.4673080602682065
Run_7712,100.0,800.0,250.0,0.0032,98.38651502799351,2.459660207528113
Run_7713,100.0,800.0,300.0,1e-10,98.70241791893163,2.9610423698699777
Run_7714,100.0,800.0,300.0,1e-09,98.70241669329612,2.9610496613280843
Run_7715,100.0,800.0,300.0,1e-08,98.70241669329612,2.9610573791754145
Run_7716,100.0,800.0,300.0,1e-07,98.70240811384767,2.9610600088711245
Run_7717,100.0,800.0,300.0,1e-06,98.70231864245667,2.961059175631619
Run_7718,100.0,800.0,300.0,1e-05,98.70143005672413,2.961033612547257
Run_7719,100.0,800.0,300.0,0.0001,98.69254665066998,2.960770618519388
Run_7720,100.0,800.0,300.0,0.0032,98.38656552417615,2.951592822331002
Run_7721,100.0,800.0,350.0,1e-10,98.70245626381342,3.4545496474005075
Run_7722,100.0,800.0,350.0,1e-09,98.70245626381342,3.4545600307655624
Run_7723,100.0,800.0,350.0,1e-08,98.70245521326869,3.454566493161792
Run_7724,100.0,800.0,350.0,1e-07,98.70244680891105,3.45457076116028
Run_7725,100.0,800.0,350.0,1e-06,98.70235751261083,3.4545677471434653
Run_7726,100.0,800.0,350.0,1e-05,98.70146875178753,3.45454017714874
Run_7727,100.0,800.0,350.0,0.0001,98.69258639627809,3.454231863307606
Run_7728,100.0,800.0,350.0,0.0032,98.38661104778012,3.4435249199651023
Run_7729,100.0,800.0,400.0,1e-10,98.70248134556854,3.948057128834741
Run_7730,100.0,800.0,400.0,1e-09,98.70248226479515,3.948066367065677
Run_7731,100.0,800.0,400.0,1e-08,98.70248226479515,3.9480722229552097
Run_7732,100.0,800.0,400.0,1e-07,98.70247307252897,3.94807723235323
Run_7733,100.0,800.0,400.0,1e-06,98.7023903421332,3.9480767902330567
Run_7734,100.0,800.0,400.0,1e-05,98.70149869231193,3.948044152663977
Run_7735,100.0,800.0,400.0,0.0001,98.69261896316425,3.9476890367667266
Run_7736,100.0,800.0,400.0,0.0032,98.38663599821716,3.9354564259135736
Run_7737,100.0,800.0,450.0,1e-10,98.7025090245034,4.441563716663838
Run_7738,100.0,800.0,450.0,1e-09,98.7025098415937,4.441574859200413
Run_7739,100.0,800.0,450.0,1e-08,98.7025098415937,4.4415812527126715
Run_7740,100.0,800.0,450.0,1e-07,98.70249349978712,4.441587179625125
Run_7741,100.0,800.0,450.0,1e-06,98.70241179075427,4.44158513234769
Run_7742,100.0,800.0,450.0,1e-05,98.70152116229592,4.441549592851522
Run_7743,100.0,800.0,450.0,0.0001,98.69263939042241,4.441150333701804
Run_7744,100.0,800.0,450.0,0.0032,98.38665540411245,4.427384183855573
Run_7745,100.0,800.0,550.0,1e-10,98.70253591420338,5.428575465851375
Run_7746,100.0,800.0,550.0,1e-09,98.70253658273184,5.42857795522249
Run_7747,100.0,800.0,550.0,1e-08,98.70253658273184,5.4285890162266615
Run_7748,100.0,800.0,550.0,1e-07,98.70252989744735,5.428593178929516
Run_7749,100.0,800.0,550.0,1e-06,98.70243630346421,5.4285987327181635
Run_7750,100.0,800.0,550.0,1e-05,98.70154716062466,5.428548514959529
Run_7751,100.0,800.0,550.0,0.0001,98.6926691027981,5.428058909316733
Run_7752,100.0,800.0,550.0,0.0032,98.38669031615386,5.411244533656673
Run_7753,100.0,800.0,660.0,1e-10,98.70254828197972,6.514260665469772
Run_7754,100.0,800.0,660.0,1e-09,98.70254883908677,6.5142689387435375
Run_7755,100.0,800.0,660.0,1e-08,98.70254883908677,6.514290772358113
Run_7756,100.0,800.0,660.0,1e-07,98.70253769694592,6.514288986894711
Run_7757,100.0,800.0,660.0,1e-06,98.70244855981915,6.514301110919376
Run_7758,100.0,800.0,660.0,1e-05,98.70156275962184,6.514232264669093
Run_7759,100.0,800.0,660.0,0.0001,98.69267690229671,6.513642926119203
Run_7760,100.0,800.0,660.0,0.0032,98.38670257250875,6.493475494410636
Run_7761,100.0,900.0,32.0,1e-10,98.70014398207587,0.3158335846028779
Run_7762,100.0,900.0,32.0,1e-09,98.70014283304262,0.3158363302529027
Run_7763,100.0,900.0,32.0,1e-08,98.70014283304259,0.3158374041396863
Run_7764,100.0,900.0,32.0,1e-07,98.70013364077643,0.31583824250081133
Run_7765,100.0,900.0,32.0,1e-06,98.70004516521425,0.3158389329761253
Run_7766,100.0,900.0,32.0,1e-05,98.69915696249282,0.3158363445907957
Run_7767,100.0,900.0,32.0,0.0001,98.69027378624531,0.3158083307300265
Run_7768,100.0,900.0,32.0,0.0032,98.38430805679734,0.3148296947001103
Run_7769,100.0,900.0,80.0,1e-10,98.70168713376715,0.7896038961169046
Run_7770,100.0,900.0,80.0,1e-09,98.70168713376715,0.7896066463306592
Run_7771,100.0,900.0,80.0,1e-08,98.70168713376715,0.7896085396690833
Run_7772,100.0,900.0,80.0,1e-07,98.70167794150096,0.7896105604575293
Run_7773,100.0,900.0,80.0,1e-06,98.70158601883897,0.7896104508586755
Run_7774,100.0,900.0,80.0,1e-05,98.7006989651508,0.7896042941546406
Run_7775,100.0,900.0,80.0,0.0001,98.69181463987006,0.7895335917283729
Run_7776,100.0,900.0,80.0,0.0032,98.38584086718917,0.7870865099775001
Run_7777,100.0,900.0,160.0,1e-10,98.70219500647573,1.5792183156383057
Run_7778,100.0,900.0,160.0,1e-09,98.70219500647569,1.5792244512861082
Run_7779,100.0,900.0,160.0,1e-08,98.70219270840916,1.5792275874323978
Run_7780,100.0,900.0,160.0,1e-07,98.70218581420951,1.5792299009477437
Run_7781,100.0,900.0,160.0,1e-06,98.70209618961405,1.579230216977083
Run_7782,100.0,900.0,160.0,1e-05,98.7012068378594,1.5792169219890904
Run_7783,100.0,900.0,160.0,0.0001,98.69232481064513,1.5790750910645015
Run_7784,100.0,900.0,160.0,0.0032,98.38634873989771,1.5741809176599197
Run_7785,100.0,900.0,250.0,1e-10,98.70237600219743,2.4675347407414074
Run_7786,100.0,900.0,250.0,1e-09,98.70237453143481,2.4675430373740816
Run_7787,100.0,900.0,250.0,1e-08,98.70237453143481,2.467546720311072
Run_7788,100.0,900.0,250.0,1e-07,98.70236570685927,2.467549606968264
Run_7789,100.0,900.0,250.0,1e-06,98.70227599034116,2.467550517013669
Run_7790,100.0,900.0,250.0,1e-05,98.70138764973578,2.4675299403785815
Run_7791,100.0,900.0,250.0,0.0001,98.69250571444418,2.4673083025883353
Run_7792,100.0,900.0,250.0,0.0032,98.38652826485685,2.4596605454593625
Run_7793,100.0,900.0,300.0,1e-10,98.70242894965105,2.961044693165938
Run_7794,100.0,900.0,300.0,1e-09,98.70242894965105,2.9610527592037936
Run_7795,100.0,900.0,300.0,1e-08,98.70242772401558,2.9610584852964243
Run_7796,100.0,900.0,300.0,1e-07,98.70241914456712,2.9610606051900934
Run_7797,100.0,900.0,300.0,1e-06,98.70232967317611,2.961060339584186
Run_7798,100.0,900.0,300.0,1e-05,98.70144108744358,2.961036266393356
Run_7799,100.0,900.0,300.0,0.0001,98.69255768138943,2.9607709252804826
Run_7800,100.0,900.0,300.0,0.0032,98.3865777805311,2.9515932656998753
Run_7801,100.0,900.0,350.0,1e-10,98.70246571871579,3.454552682893887
Run_7802,100.0,900.0,350.0,1e-09,98.70246571871579,3.454560807906909
Run_7803,100.0,900.0,350.0,1e-08,98.70246571871579,3.4545677160237562
Run_7804,100.0,900.0,350.0,1e-07,98.70245626381342,3.4545720602200425
Run_7805,100.0,900.0,350.0,1e-06,98.70236696751321,3.4545714059415245
Run_7806,100.0,900.0,350.0,1e-05,98.70147925723461,3.4545407336973115
Run_7807,100.0,900.0,350.0,0.0001,98.69259585118046,3.4542325569909353
Run_7808,100.0,900.0,350.0,0.0032,98.3866215532272,3.443526982521341
Run_7809,100.0,900.0,400.0,1e-10,98.70249053783473,3.9480597942676403
Run_7810,100.0,900.0,400.0,1e-09,98.70249145706136,3.94807081540555
Run_7811,100.0,900.0,400.0,1e-08,98.70249145706133,3.9480759246914765
Run_7812,100.0,900.0,400.0,1e-07,98.70248226479515,3.9480791139244045
Run_7813,100.0,900.0,400.0,1e-06,98.70239953439939,3.9480799134710582
Run_7814,100.0,900.0,400.0,1e-05,98.7015078845781,3.948047778466393
Run_7815,100.0,900.0,400.0,0.0001,98.69262815543044,3.9476947324011573
Run_7816,100.0,900.0,400.0,0.0032,98.38664519048336,3.9354580789209823
Run_7817,100.0,900.0,450.0,1e-10,98.70251719540667,4.441569796856287
Run_7818,100.0,900.0,450.0,1e-09,98.70251801249701,4.441576454839965
Run_7819,100.0,900.0,450.0,1e-08,98.70251801249701,4.441584807969972
Run_7820,100.0,900.0,450.0,1e-07,98.7025098415937,4.441588927056979
Run_7821,100.0,900.0,450.0,1e-06,98.70241996165755,4.4415864696295735
Run_7822,100.0,900.0,450.0,1e-05,98.70152933319922,4.441551316318328
Run_7823,100.0,900.0,450.0,0.0001,98.69264756132571,4.4411513926532376
Run_7824,100.0,900.0,450.0,0.0032,98.38667174591902,4.427389802273971
Run_7825,100.0,900.0,550.0,1e-10,98.7025492847724,5.428579728673347
Run_7826,100.0,900.0,550.0,1e-09,98.70254326801634,5.428590423967805
Run_7827,100.0,900.0,550.0,1e-08,98.70254326801633,5.428594594067411
Run_7828,100.0,900.0,550.0,1e-07,98.70253658273184,5.428606018733181
Run_7829,100.0,900.0,550.0,1e-06,98.70244967403325,5.428602315052252
Run_7830,100.0,900.0,550.0,1e-05,98.70156053119369,5.428554835792325
Run_7831,100.0,900.0,550.0,0.0001,98.6926757880826,5.42807204325201
Run_7832,100.0,900.0,550.0,0.0032,98.38669700143838,5.411246659235622
Run_7833,100.0,900.0,660.0,1e-10,NaN,NaN
Run_7834,100.0,900.0,660.0,1e-09,NaN,NaN
Run_7835,100.0,900.0,660.0,1e-08,NaN,NaN
Run_7836,100.0,900.0,660.0,1e-07,NaN,NaN
Run_7837,100.0,900.0,660.0,1e-06,NaN,NaN
Run_7838,100.0,900.0,660.0,1e-05,NaN,NaN
Run_7839,100.0,900.0,660.0,0.0001,NaN,NaN
Run_7840,100.0,900.0,660.0,0.0032,NaN,NaN
Run_7841,100.0,1000.0,32.0,1e-10,98.70023130860478,0.31583391375285996
Run_7842,100.0,1000.0,32.0,1e-09,98.70023130860478,0.3158366567663899
Run_7843,100.0,1000.0,32.0,1e-08,98.70023015957149,0.3158376098155621
Run_7844,100.0,1000.0,32.0,1e-07,98.7002221163386,0.3158385154823057
Run_7845,100.0,1000.0,32.0,1e-06,98.70013249174313,0.31583920068656507
Run_7846,100.0,1000.0,32.0,1e-05,98.6992442890217,0.31583660101674016
Run_7847,100.0,1000.0,32.0,0.0001,98.69036111277421,0.3158086033971958
Run_7848,100.0,1000.0,32.0,0.0032,98.38438848912665,0.3148299499879822
Run_7849,100.0,1000.0,80.0,1e-10,98.70172390283196,0.7896042235077785
Run_7850,100.0,1000.0,80.0,1e-09,98.70172390283196,0.7896070748705774
Run_7851,100.0,1000.0,80.0,1e-08,98.70171930669885,0.7896090674587316
Run_7852,100.0,1000.0,80.0,1e-07,98.70171011443267,0.7896108288866647
Run_7853,100.0,1000.0,80.0,1e-06,98.70162278790376,0.7896110042625946
Run_7854,100.0,1000.0,80.0,1e-05,98.70073573421563,0.7896045099701448
Run_7855,100.0,1000.0,80.0,0.0001,98.69185140893482,0.7895339516249582
Run_7856,100.0,1000.0,80.0,0.0032,98.38587763625397,0.7870868177575541
Run_7857,100.0,1000.0,160.0,1e-10,98.70221339100813,1.5792185632012445
Run_7858,100.0,1000.0,160.0,1e-09,98.70221339100812,1.5792249270146865
Run_7859,100.0,1000.0,160.0,1e-08,98.70221109294155,1.5792279839801715
Run_7860,100.0,1000.0,160.0,1e-07,98.70220190067533,1.5792301929627754
Run_7861,100.0,1000.0,160.0,1e-06,98.70211457414648,1.5792303314287504
Run_7862,100.0,1000.0,160.0,1e-05,98.70122522239177,1.5792172045813118
Run_7863,100.0,1000.0,160.0,0.0001,98.69234319517754,1.5790755574619517
Run_7864,100.0,1000.0,160.0,0.0032,98.38636482636358,1.5741812102183281
Run_7865,100.0,1000.0,250.0,1e-10,98.70238776829815,2.467535639135046
Run_7866,100.0,1000.0,250.0,1e-09,98.70238776829814,2.4675435722592676
Run_7867,100.0,1000.0,250.0,1e-08,98.70238629753555,2.4675483079195426
Run_7868,100.0,1000.0,250.0,1e-07,98.70237747296,2.4675513201288317
Run_7869,100.0,1000.0,250.0,1e-06,98.7022892272045,2.4675510592549124
Run_7870,100.0,1000.0,250.0,1e-05,98.70140088659909,2.467530237050275
Run_7871,100.0,1000.0,250.0,0.0001,98.69251748054494,2.467309073053493
Run_7872,100.0,1000.0,250.0,0.0032,98.38654003095758,2.4596610946781294
Run_7873,100.0,1000.0,300.0,1e-10,98.702438754735,2.9610462005927363
Run_7874,100.0,1000.0,300.0,1e-09,98.702438754735,2.961053282656713
Run_7875,100.0,1000.0,300.0,1e-08,98.70243752909948,2.9610584395788915
Run_7876,100.0,1000.0,300.0,1e-07,98.70242894965105,2.96106203149886
Run_7877,100.0,1000.0,300.0,1e-06,98.70233947826004,2.961061625806596
Run_7878,100.0,1000.0,300.0,1e-05,98.70145211816302,2.9610369393427165
Run_7879,100.0,1000.0,300.0,0.0001,98.69256871210888,2.9607720514928006
Run_7880,100.0,1000.0,300.0,0.0032,98.38659003688602,2.9515945664762766
